semester,department,course_id,course_title,units,section,mini,days,begin,end,teaching_location,delivery_mode,detail_url,description,prerequisites,corequisites,cross_listed,notes,special_permission_required,related_urls
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12051,Study Abroad,0,A,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12100,Exploring CEE: Infrastructure and Environment in a Changing World,12,Lec 1,,MF,02:00PM,02:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12201,Geology,9,A,,MW,12:30PM,01:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12215,Introduction to Professional Writing in CEE,9,A,,MW,03:30PM,04:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12221,Environmental Chemistry and Thermodynamics,9,A,,TR,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12222,Environmental Chemistry Laboratory,3,A,,R,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12231,Solid Mechanics,9,A,,MW,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12234,Sensing and Data Acquisition for Engineering Systems,4,Lec 1,,T,12:30PM,01:50PM,"Pittsburgh, Pennsylvania",In-person only,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12271,Computation and Data Science for Civil & Environmental Engineering,9,Lec 1,,M,02:00PM,02:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12333,Experimental & Sensing Systems Design and Computation for Infrastructure Systems,4,Lec 1,,R,02:00PM,03:20PM,"Pittsburgh, Pennsylvania",In-person only,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12335,Soil Mechanics,9,A,,TR,12:30PM,01:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12352,Environmental Engineering Lab,3,Lec 1,,T,02:00PM,03:20PM,"Pittsburgh, Pennsylvania",In-person only,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12353,Environmental Biology and Ecology,9,A,,TR,02:00PM,03:20PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12371,Advanced Computing and Problem Solving in Civil and Environmental Engineering,9,A,,MW,02:00PM,03:20PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12451,Advanced Environmental Engineering,9,A,,TR,12:30PM,01:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12471,Applied Data Analytics for Civil and Environmental Systems,9,A,,MW,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12600,AutoCAD,3,A4,Y,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",Remote only,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12614,Special Topics Environmental Life Cycle Assessment,9,A,,MW,03:30PM,04:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12631,Structural Design,12,Lec 1,,TR,08:00AM,09:20AM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12648,CEE Research Project,12-3æ,A,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12651,Air Quality Engineering,9,A,,MW,04:00PM,05:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12690,Independent Study,9-3æ,A,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12702,Fundamentals of Water Quality Engineering,12,A,,MW,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12703,Numerical Methods in Engineering,12,A,,MW,10:00AM,11:50AM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12705,Special Topics: Designing Resilient and Sustainable Infrastructure,12,A,,MW,02:00PM,03:20PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12711,"BIM for Engineering, Construction and Facility Management",12,A,,TR,02:00PM,03:20PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12714,Environmental Life Cycle Assessment,12,A,,MW,03:30PM,04:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12724,Biotechnology and Wastewater Bioprocess Modeling,12,A,,TR,09:00AM,10:50AM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12728,Remediation Engineering,12,A,,M,06:00PM,08:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12735,Urban Systems Modeling,12,A,,MW,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12749,Climate Change Adaptation,6,A4,Y,MW,12:30PM,01:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12750,Infrastructure Management,12,A,,TR,03:30PM,04:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12751,Air Quality Engineering,12,A,,MW,04:00PM,05:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12755,Finite Elements in Mechanics I,12,A,,TR,10:00AM,11:50AM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12770,Special Topics: Autonomous Sustainable Buildings: From Theory to Practice,12,A,,TR,12:30PM,01:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12771,Special Topics: Applied Data Analytics for Civil and Environmental Systems,12,A,,MW,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12774,Foundations of Intelligent Infrastructure Systems,12,A,,TR,05:00PM,06:20PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12787,Special Topics: Physics-Informed Machine Learning,12,A,,TR,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12791,Graduate Project,0-99,A,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12792,Advanced Independent Study,0-99,A,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12793,Graduate Teaching Assignment,0,A,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12794,Graduate Seminar,0,A,,F,03:30PM,04:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12799,PhD Thesis,0-99,A,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12830,Principles of Digital Twins,12,A,,TR,07:00PM,07:50PM,"Pittsburgh, Pennsylvania",Remote only,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12831,Digital Twins and AI for Predictive Analytics,12,A,,TR,08:00PM,08:50PM,"Pittsburgh, Pennsylvania",Remote only,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12994,Internship in Civil and Environmental Engineering,"5,18,36",I,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CIVIL & ENVIRONMENTAL ENGINEERING,12995,Practicum in Civil and Environmental Engineering,1-36,A,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CFA INTERDISCIPLINARY,62051,Study Abroad,0,A,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CFA INTERDISCIPLINARY,62111,Introduction to Casting,3,A,,W,09:30AM,12:30PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CFA INTERDISCIPLINARY,62113,Darkroom to Digital Photography,5,A4,Y,MW,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CFA INTERDISCIPLINARY,62141,Black and White Photography I,10,A,,TR,10:00AM,12:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CFA INTERDISCIPLINARY,62142,Digital Photography I,10,A,,MW,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CFA INTERDISCIPLINARY,62150,IDeATe Portal: Introduction to Media Synthesis and Analysis : Introduction to Textile Media,10,A,,MW,07:00PM,08:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CFA INTERDISCIPLINARY,62158,Neon 101: Introduction to Neon,3,A,,R,09:30AM,12:30PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CFA INTERDISCIPLINARY,62208,Alternative Photography: Contemporary Antiquarian Printmaking,5,A3,Y,MW,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CFA INTERDISCIPLINARY,62226,Introduction to Plasma: Lightning in ANY Bottle,3,A,,F,09:30AM,12:30PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
Spring 2026,CFA INTERDISCIPLINARY,62236,Kiln 1: Fusing and Casting,3,A,,R,09:30AM,12:30PM,"Pittsburgh, Pennsylvania",In-person Expectation,https://enr-apps.as.cmu.edu,,,,,,,http://www.cmu.edu/; https://enr-apps.as.cmu.edu/ASOC/ASOC; https://enr-apps.as.cmu.edu/SOC/SOCServlet; https://enr-apps.as.cmu.edu/audit/audit; https://enr-apps.as.cmu.edu/commence/commence
